id,uuid,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,quality_grade,license,place_guess,latitude,longitude,positional_accuracy,scientific_name,common_name,iconic_taxon_name,taxon_id,common_name_y,iconic_taxon_name_y,elevation,slope,aspect,ndvi,landcover,impervious,bathymetry,soil_sand,soil_ph,soil_clay,env_data_completeness
48211424,2a9e9a27-45ae-42d3-929a-ae3799f2067c,2020-05-31,2020-06-01 01:23:35+00:00,Pacific Time (US & Canada),1418067,smfang,,research,CC-BY-NC,"Buena Vista Park, Vista, CA, US",33.15271383,-117.24581167,48.0,Acmispon americanus,Spanish clover,Plantae,57049.0,Spanish clover,Plantae,105.0,2.887206554412842,129.93658447265625,0.1345187425613403,71.0,0.0,128.0,55.0,70.0,21.0,1.0
57813575,a30d6a95-1008-4bcc-82eb-018f42704527,2020-08-26,2020-08-27 01:38:37+00:00,Pacific Time (US & Canada),1418067,smfang,,research,CC-BY-NC,"Buena Vista Park, Vista, CA, US",33.1522945,-117.24537833,64.0,Acmispon americanus,Spanish clover,Plantae,57049.0,Spanish clover,Plantae,96.0,10.67768383026123,149.15374755859375,0.1391367763280868,71.0,0.0,128.0,56.0,69.0,19.0,1.0
116740499,ac18843a-8703-4d06-8bd6-3c17b61a0c5f,2022-05-12,2022-05-12 18:49:13+00:00,Pacific Time (US & Canada),2110436,devinl,,research,CC-BY-NC,"Vista, CA 92081, USA",33.1527,-117.2457944444,,Acmispon americanus,Spanish clover,Plantae,57049.0,Spanish clover,Plantae,105.0,2.887206554412842,129.93658447265625,0.1345187425613403,71.0,0.0,128.0,55.0,70.0,21.0,1.0
120743116,a1371fd7-2036-4b93-bbd9-8875f6a3f7ee,2022-06-07,2022-06-07 17:20:44+00:00,Pacific Time (US & Canada),81429,kmerrill,,research,,"Buena Vista Park Trail, Vista, CA, US",33.1527361667,-117.2457583333,4.0,Acmispon americanus,Spanish clover,Plantae,57049.0,Spanish clover,Plantae,103.0,4.968410968780518,138.14515686035156,0.1318389326333999,52.0,0.0,128.0,56.0,69.0,19.0,1.0
50749509,d424c0a4-5ac4-44d6-925b-ebeb4269cc47,2020-06-22,2020-06-23 00:55:24+00:00,Pacific Time (US & Canada),1418067,smfang,,research,CC-BY-NC,"Buena Vista Park, Vista, CA, US",33.15200833,-117.24523,6.0,Acmispon americanus americanus,Spanish clover,Plantae,57053.0,Spanish clover,Plantae,91.0,1.107679843902588,270.0,0.2020478397607803,71.0,0.0,128.0,56.0,69.0,19.0,1.0
11855517,8d1b09d7-695f-458d-84d1-7dc80caf0462,2018-04-29,2018-04-29 18:49:00+00:00,Pacific Time (US & Canada),159586,spheller,,research,CC-BY-NC,"Vista, CA, USA",33.1543602652,-117.2464585304,31.0,Acmispon glaber,deerweed,Plantae,53134.0,deerweed,Plantae,105.0,7.708104610443115,270.0,0.1462654620409011,52.0,0.0,128.0,55.0,70.0,20.0,1.0
23644042,276849f0-878b-401d-a787-ef11144bccc4,2019-04-28,2019-04-28 15:12:42+00:00,Pacific Time (US & Canada),745533,mikan,,research,CC-BY-NC,"Buena Vista Park Loop Trailhead, 1601 Shadowridge Dr, Vista, CA 92081, USA",33.15669238,-117.24748263,8.0,Acmispon glaber,deerweed,Plantae,53134.0,deerweed,Plantae,112.0,10.038002014160156,100.53880310058594,0.1897927820682525,21.0,8.0,128.0,54.0,71.0,21.0,1.0
25519489,9077a7cc-99d3-4315-a268-d6f22cc2f89f,2019-05-21,2019-05-21 19:45:03+00:00,Pacific Time (US & Canada),287395,sandiegomike,,research,CC-BY-NC,"Buena Vista Park, 1601 Shadowridge Dr, Vista, CA 92081, USA",33.15288229,-117.24594776,19.0,Acmispon glaber,deerweed,Plantae,53134.0,deerweed,Plantae,105.0,2.887206554412842,129.93658447265625,0.1345187425613403,71.0,0.0,128.0,55.0,70.0,21.0,1.0
27588744,b531ad41-fa31-4669-a244-5367a939e75f,2019-06-23,2019-06-24 01:12:57+00:00,Pacific Time (US & Canada),1418067,smfang,,research,CC-BY-NC,"Buena Vista Park, Vista, CA, US",33.1535111667,-117.2439583333,48.0,Acmispon glaber,deerweed,Plantae,53134.0,deerweed,Plantae,104.0,4.9684319496154785,138.1448974609375,0.1517522633075714,21.0,5.0,128.0,55.0,71.0,20.0,1.0
75084557,1f60c02b-cfd4-4565-ac31-f1d36ea31a7c,2021-04-24,2021-04-24 16:48:46+00:00,Pacific Time (US & Canada),1630251,katiebythesea,,research,CC-BY-NC,"Buena Vista Park, Vista, CA, US",33.1564111667,-117.2444,5.0,Acmispon glaber,deerweed,Plantae,53134.0,deerweed,Plantae,140.0,9.2116060256958,134.3249969482422,0.1502170264720916,52.0,0.0,128.0,53.0,69.0,21.0,1.0
75215449,45dccc86-d713-48f5-9964-882ecc8eff74,2021-04-25,2021-04-25 19:23:02+00:00,Pacific Time (US & Canada),1261894,jennifer757,Jennifer Blackwell,research,,"Vista, CA 92081, USA",33.15411959,-117.24556694,3.0,Acmispon glaber,deerweed,Plantae,53134.0,deerweed,Plantae,124.0,6.617493152618408,270.0,0.1130816861987114,22.0,36.0,128.0,55.0,71.0,20.0,1.0
160974896,5463fe93-1bec-48a4-a96a-f266de4a43cd,2023-05-10,2023-05-10 19:37:02+00:00,Pacific Time (US & Canada),364244,eridanlover,,needs_id,CC-BY-NC,"Buena Vista Park Trail, Vista, CA, US",33.1559445,-117.2468333333,4.0,Acmispon glaber,deerweed,Plantae,53134.0,deerweed,Plantae,106.0,3.3198912143707275,270.0,0.1449794471263885,52.0,0.0,128.0,54.0,71.0,21.0,1.0
164041140,84cec419-7214-47cc-ab39-5ffcb0e96c35,2023-05-27,2023-05-27 18:11:56+00:00,Pacific Time (US & Canada),1113553,ericamills33,,needs_id,,"Buena Vista Park Trail, Vista, CA, US",33.1535073091,-117.2423379869,6.0,Acmispon glaber,deerweed,Plantae,53134.0,deerweed,Plantae,101.0,2.4005661010742188,292.71435546875,0.1452918350696563,21.0,11.0,128.0,54.0,70.0,20.0,1.0
196674358,038bf53e-4924-45f9-9729-c5f4788b2b45,2024-01-13,2024-01-13 21:41:20+00:00,Pacific Time (US & Canada),7527973,mary_drake,Mary Drake,research,CC-BY-NC,"Buena Vista Park Trail, Vista, CA, US",33.1547657716,-117.2465570152,30.0,Acmispon glaber,deerweed,Plantae,53134.0,deerweed,Plantae,107.0,10.241168975830078,254.40740966796875,0.1715600192546844,52.0,0.0,128.0,55.0,70.0,20.0,1.0
259196966,bcd7de21-a9fe-4034-bab5-ce38a9073f3e,2025-01-21,2025-01-21 22:16:15+00:00,Pacific Time (US & Canada),6508854,jdelisio,,research,CC-BY-NC,"Buena Vista Park Trail, Vista, CA, US",33.153225,-117.2475283333,13.0,Acmispon glaber,deerweed,Plantae,53134.0,deerweed,Plantae,105.0,2.887217283248902,50.06359100341797,0.2532548010349273,21.0,7.0,128.0,55.0,70.0,20.0,1.0
277634312,5e38fa2e-c7d7-4d9d-bc55-f3f016b12ebe,2025-04-28,2025-04-28 22:41:29+00:00,Pacific Time (US & Canada),5311399,fillsteak,,research,CC-BY-NC,"Buena Vista Park Trail, Vista, CA, US",33.1542971667,-117.244705,8.0,Acmispon glaber,deerweed,Plantae,53134.0,deerweed,Plantae,118.0,12.534643173217772,106.93219757080078,0.1377801597118377,52.0,0.0,128.0,55.0,71.0,20.0,1.0
277635726,31ea89e2-c9f5-4c4e-b798-1344425abd36,2025-04-28,2025-04-28 22:48:39+00:00,Pacific Time (US & Canada),5311399,fillsteak,,research,CC-BY-NC,"Buena Vista Park Trail, Vista, CA, US",33.1545945,-117.2453083333,8.0,Acmispon glaber,deerweed,Plantae,53134.0,deerweed,Plantae,124.0,3.4463858604431152,285.59259033203125,0.1350914686918258,52.0,0.0,128.0,55.0,71.0,20.0,1.0
280909508,813a2b01-102b-40c2-bd84-ae610b390529,2025-05-13,2025-05-14 01:03:54+00:00,Pacific Time (US & Canada),9303116,natalia50011,Natalia Perez,research,CC-BY-NC,"Vista, CA 92081, USA",33.15713063,-117.24610622,5.0,Acmispon glaber,deerweed,Plantae,53134.0,deerweed,Plantae,112.0,4.422732830047607,270.0,0.3143239319324493,52.0,0.0,128.0,54.0,71.0,21.0,1.0
45735739,de99094a-3317-418f-be78-49d5266b40e7,2020-05-12,2020-05-13 00:10:25+00:00,Pacific Time (US & Canada),2810901,rondwyervoss,Ron Dwyer-Voss,research,,"Buena Vista Park, Vista, CA, US",33.1564173864,-117.2443958871,5.0,Acmispon glaber brevialatus,short-winged deerweed,Plantae,53131.0,short-winged deerweed,Plantae,140.0,9.2116060256958,134.3249969482422,0.1502170264720916,52.0,0.0,128.0,53.0,69.0,21.0,1.0
48211116,cc334900-c558-4f89-9122-236934890913,2020-05-31,2020-06-01 00:35:25+00:00,Pacific Time (US & Canada),1418067,smfang,,research,CC-BY-NC,"Buena Vista Park, Vista, CA, US",33.15774167,-117.24493333,8.0,Acmispon glaber brevialatus,short-winged deerweed,Plantae,53131.0,short-winged deerweed,Plantae,139.0,4.79292631149292,247.28660583496097,0.1836753636598587,21.0,10.0,128.0,55.0,70.0,19.0,1.0
57813529,9d117c39-1c4d-4e79-bd5a-7c80ee976c88,2020-08-26,2020-08-27 01:34:03+00:00,Pacific Time (US & Canada),1418067,smfang,,research,CC-BY-NC,"Buena Vista Park, Vista, CA, US",33.15273333,-117.24606333,8.0,Acmispon glaber brevialatus,short-winged deerweed,Plantae,53131.0,short-winged deerweed,Plantae,105.0,2.4005465507507324,292.7145690917969,0.226313367486,21.0,14.0,128.0,55.0,70.0,21.0,1.0
25530605,869e2b3e-35ef-4ab7-a1c4-5e838918d33b,2019-05-21,2019-05-21 22:02:15+00:00,Pacific Time (US & Canada),158523,buzzworm,Spider Jane Fawke,research,CC-BY-NC,"Buena Vista Park, Vista, CA, US",33.1544349761,-117.2440454398,139.0,Acmispon glaber glaber,Coastal Deerweed,Plantae,58900.0,Coastal Deerweed,Plantae,107.0,10.518707275390623,110.40966033935548,0.1588221192359924,52.0,0.0,128.0,55.0,71.0,20.0,1.0
39309161,d3b2dcbc-74f1-435e-bb6a-fff830275737,2020-02-26,2020-02-27 01:13:51+00:00,Pacific Time (US & Canada),1418067,smfang,,research,CC-BY-NC,"Buena Vista Park, Vista, CA, US",33.1541445,-117.24539167,16.0,Acmispon glaber glaber,Coastal Deerweed,Plantae,58900.0,Coastal Deerweed,Plantae,126.0,1.8543341159820557,180.0,0.1106999889016151,21.0,12.0,128.0,55.0,71.0,20.0,1.0
46537643,dd56f931-5cd9-4f01-8c34-0fb2d9b0c330,2020-05-19,2020-05-19 22:26:24+00:00,Pacific Time (US & Canada),2810901,rondwyervoss,Ron Dwyer-Voss,research,,"Buena Vista Park, Vista, CA, US",33.1539324155,-117.2432662024,7.0,Acmispon glaber glaber,Coastal Deerweed,Plantae,58900.0,Coastal Deerweed,Plantae,99.0,3.319807291030884,90.0,0.1874189674854278,21.0,8.0,128.0,54.0,70.0,20.0,1.0
48211122,c0c05816-d8ae-4880-bd8d-c3e2c61b7a64,2020-05-31,2020-06-01 00:36:38+00:00,Pacific Time (US & Canada),1418067,smfang,,research,CC-BY-NC,"Buena Vista Park, Vista, CA, US",33.1576055,-117.24485,8.0,Acmispon glaber glaber,Coastal Deerweed,Plantae,58900.0,Coastal Deerweed,Plantae,139.0,4.79292631149292,247.28660583496097,0.1836753636598587,21.0,10.0,128.0,55.0,70.0,19.0,1.0
76668096,0b4dc701-9623-454b-aa03-57156e19d358,2021-05-02,2021-05-02 17:23:20+00:00,Pacific Time (US & Canada),81429,kmerrill,,research,,"Buena Vista Park, Vista, CA, US",33.1575971667,-117.24547,21.0,Acmispon glaber glaber,Coastal Deerweed,Plantae,58900.0,Coastal Deerweed,Plantae,128.0,15.250362396240234,263.1800842285156,0.1410514414310455,52.0,0.0,128.0,55.0,70.0,19.0,1.0
86357578,325cbcae-5a45-4978-98a4-7c7ce1cfb511,2021-07-09,2021-07-10 01:28:32+00:00,Pacific Time (US & Canada),2993823,oneiriclune,,research,CC-BY-NC,"Buena Vista Park, Vista, CA, US",33.1526028333,-117.24623,8.0,Acmispon glaber glaber,Coastal Deerweed,Plantae,58900.0,Coastal Deerweed,Plantae,105.0,2.8872010707855225,230.06332397460935,0.2221390008926391,71.0,0.0,128.0,55.0,70.0,21.0,1.0
88364293,3de4dfcf-0127-4f95-8dd5-4fd5a6c7f4e3,2021-07-22,2021-07-23 01:36:18+00:00,Pacific Time (US & Canada),1418067,smfang,,research,CC-BY-NC,"Buena Vista Park, Vista, CA, US",33.1526971667,-117.2458033333,3.0,Acmispon glaber glaber,Coastal Deerweed,Plantae,58900.0,Coastal Deerweed,Plantae,105.0,2.887206554412842,129.93658447265625,0.1345187425613403,71.0,0.0,128.0,55.0,70.0,21.0,1.0
90130500,cb1137a2-1fe2-492f-b0c1-16596cbe5bc7,2021-08-04,2021-08-05 01:36:52+00:00,Pacific Time (US & Canada),1418067,smfang,,research,CC-BY-NC,"Buena Vista Park, Vista, CA, US",33.1540945,-117.2440633333,7.0,Acmispon glaber glaber,Coastal Deerweed,Plantae,58900.0,Coastal Deerweed,Plantae,106.0,7.7623467445373535,96.82019805908205,0.1380625963211059,21.0,12.0,128.0,55.0,71.0,20.0,1.0
105935552,231d2639-98b3-4408-9c15-1e4e704cf22a,2022-01-31,2022-01-31 21:56:32+00:00,Pacific Time (US & Canada),81429,kmerrill,,research,,"Buena Vista Park Trail, Vista, CA, US",33.15355,-117.2450866667,11.0,Acmispon glaber glaber,Coastal Deerweed,Plantae,58900.0,Coastal Deerweed,Plantae,118.0,12.60760498046875,142.7614288330078,0.1528115272521972,52.0,0.0,128.0,55.0,71.0,20.0,1.0
128286044,b205ae0c-e475-4c11-88a8-469befd669a3,2022-07-26,2022-07-27 01:58:50+00:00,Pacific Time (US & Canada),1418067,smfang,,research,CC-BY-NC,"Buena Vista Park Trail, Vista, CA, US",33.1549528333,-117.2465883333,7.0,Acmispon glaber glaber,Coastal Deerweed,Plantae,58900.0,Coastal Deerweed,Plantae,105.0,3.4463958740234375,254.4074554443359,0.176831766963005,21.0,15.0,128.0,55.0,70.0,20.0,1.0
259209757,5e8844eb-289f-4544-9adf-215a94b7a458,2025-01-21,2025-01-21 22:16:25+00:00,Pacific Time (US & Canada),8865262,tildemarierr,Tilde Marie Reinhardt,research,,"Buena Vista Park Trail, Vista, CA, US",33.1532971667,-117.2475583333,9.0,Acmispon glaber glaber,Coastal Deerweed,Plantae,58900.0,Coastal Deerweed,Plantae,105.0,2.887217283248902,50.06359100341797,0.2532548010349273,21.0,7.0,128.0,55.0,70.0,20.0,1.0
153100597,c4d6bbda-6603-43d7-92a5-56680b9e754f,2023-04-01,2023-04-01 21:20:27+00:00,Pacific Time (US & Canada),81429,kmerrill,,needs_id,,"Buena Vista Park Trail, Vista, CA, US",33.1532028333,-117.2463,8.0,Acmispon strigosus,strigose lotus,Plantae,75281.0,strigose lotus,Plantae,104.0,6.636947154998779,236.18701171875,0.1800630241632461,21.0,11.0,128.0,55.0,70.0,21.0,1.0
12471020,e58eae39-2722-4762-a53c-2ae58c1c8c6d,2018-05-14,2018-05-14 16:03:00+00:00,Pacific Time (US & Canada),147487,ryanandrews,Ryan Andrews,needs_id,CC-BY-NC,"Vista, CA, USA",33.1559842289,-117.2468018532,284.0,Acridoidea,Short-horned Grasshoppers and Locusts,Insecta,47650.0,Short-horned Grasshoppers and Locusts,Insecta,106.0,3.3198912143707275,270.0,0.1449794471263885,52.0,0.0,128.0,54.0,71.0,21.0,1.0
33050404,311421fd-bd65-4b66-a2ae-3bcc6de2df6b,2019-09-18,2019-09-18 19:57:00+00:00,Pacific Time (US & Canada),159586,spheller,,research,CC-BY-NC,"Vista, CA, USA",33.1552153267,-117.2474594779,15.0,Aculus tetanothrix,Willow Bead Gall Mite,Arachnida,469076.0,Willow Bead Gall Mite,Arachnida,107.0,7.708177089691162,90.0,0.1664891541004181,21.0,4.0,128.0,55.0,70.0,20.0,1.0
120742491,5c918759-02d4-4a8f-8c7d-4e111fccc9e5,2022-06-07,2022-06-07 17:05:40+00:00,Pacific Time (US & Canada),81429,kmerrill,,needs_id,,"Buena Vista Park Trail, Vista, CA, US",33.1546971667,-117.2473616667,5.0,Aculus tetanothrix,Willow Bead Gall Mite,Arachnida,469076.0,Willow Bead Gall Mite,Arachnida,107.0,4.792785167694092,67.28589630126953,0.2663188576698303,21.0,6.0,128.0,55.0,70.0,20.0,1.0
184587654,34c797b4-5a85-44a6-b95d-5aea69b43b0e,2023-09-23,2023-09-23 19:44:56+00:00,Pacific Time (US & Canada),83410,th92105,Tom and T Herman,needs_id,CC-BY,"Vista, CA 92081, USA",33.1542888889,-117.2473555556,,Aculus tetanothrix,Willow Bead Gall Mite,Arachnida,469076.0,Willow Bead Gall Mite,Arachnida,107.0,2.887233257293701,129.93614196777344,0.2185787260532379,52.0,0.0,128.0,55.0,70.0,20.0,1.0
7119850,f90124ad-3020-40af-86a1-d48aacdc1f44,2017-07-19,2017-07-19 18:57:55+00:00,Pacific Time (US & Canada),538363,jbd_99,,research,,"Buena Vista Park, Vista, CA, US",33.1524613385,-117.2462507229,66.0,Adelpha californica,California Sister,Insecta,67560.0,California Sister,Insecta,105.0,2.8872010707855225,230.06332397460935,0.2221390008926391,71.0,0.0,128.0,55.0,70.0,21.0,1.0
25545192,64fdae53-162c-4a4d-aafb-3cc2d1214d9b,2019-05-21,2019-05-21 20:58:00+00:00,Pacific Time (US & Canada),287395,sandiegomike,,research,CC-BY-NC,"Vista, CA, USA",33.1532523432,-117.2471978125,30.0,Adelpha californica,California Sister,Insecta,67560.0,California Sister,Insecta,105.0,1.4445255994796753,50.06359100341797,0.2121757864952087,21.0,7.0,128.0,55.0,70.0,20.0,1.0
57813584,d3d92dde-8070-40f5-97b3-a791667addb0,2020-08-26,2020-08-27 01:45:38+00:00,Pacific Time (US & Canada),1418067,smfang,,research,CC-BY-NC,"Buena Vista Park, Vista, CA, US",33.15213883,-117.24472,32.0,Adelpha californica,California Sister,Insecta,67560.0,California Sister,Insecta,93.0,5.5219292640686035,270.0,0.2525904774665832,52.0,0.0,128.0,56.0,69.0,19.0,1.0
79709105,d79b8700-5168-45ff-a576-e78601bf00cf,2021-05-21,2021-05-21 17:52:36+00:00,Pacific Time (US & Canada),1581357,tom_barnes_,Tom Barnes,research,CC-BY-NC,"Ocean Hills, California, United States",33.154277,-117.246737,,Adelpha californica,California Sister,Insecta,67560.0,California Sister,Insecta,105.0,2.159597158432007,329.1531982421875,0.2228995114564895,52.0,0.0,128.0,55.0,70.0,20.0,1.0
164041275,19baa965-07ce-434d-8781-b5599f1c0413,2023-05-27,2023-05-27 18:16:37+00:00,Pacific Time (US & Canada),1113553,ericamills33,,research,,"S Melrose Dr, Vista, CA, US",33.1538157212,-117.2432359402,6.0,Adelpha californica,California Sister,Insecta,67560.0,California Sister,Insecta,99.0,3.319807291030884,90.0,0.1874189674854278,21.0,8.0,128.0,54.0,70.0,20.0,1.0
244581352,0bf38730-310a-4987-a1fd-f964cf96aae9,2024-09-26,2024-09-26 18:49:00+00:00,Pacific Time (US & Canada),1699115,argyl1,,research,CC-BY-NC,"Buena Vista Park, 1601 Shadowridge Dr, Vista, CA 92081, USA",33.1554972,-117.2447195,449.0,Adelpha californica,California Sister,Insecta,67560.0,California Sister,Insecta,134.0,10.677788734436035,149.15280151367188,0.1646877527236938,52.0,0.0,128.0,53.0,69.0,21.0,1.0
244963391,30df3460-83af-4f13-91da-4687d8b548e9,2024-09-30,2024-09-30 19:31:18+00:00,Pacific Time (US & Canada),81429,kmerrill,,research,,"Buena Vista Park Trail, Vista, CA, US",33.1535416667,-117.2472383333,10.0,Adelpha californica,California Sister,Insecta,67560.0,California Sister,Insecta,105.0,0.9274099469184875,180.0,0.2377820014953613,22.0,21.0,128.0,55.0,70.0,20.0,1.0
308881941,0a860a0e-9bba-4d45-8bae-4b43e644fbbe,2025-08-24,2025-08-24 20:43:00+00:00,Pacific Time (US & Canada),9478729,zencoyote,Curtis,research,CC-BY-NC,"Buena Vista Park Trail, Vista, CA, US",33.1531004201,-117.2437400164,360.0,Adelpha californica,California Sister,Insecta,67560.0,California Sister,Insecta,100.0,3.865959644317627,196.6261444091797,0.2619148194789886,21.0,13.0,128.0,56.0,69.0,18.0,1.0
9458554,c45c5323-0064-4359-9f01-414043284300,2018-01-13,2018-01-13 16:25:42+00:00,Pacific Time (US & Canada),613315,maisielopez,,research,,"Vista, CA  92081, Vista, CA, US",33.1519292431,-117.2481632466,8.0,Adenostoma fasciculatum,chamise,Plantae,47146.0,chamise,Plantae,103.0,4.792656421661377,112.71475219726562,0.1640980690717697,52.0,0.0,128.0,56.0,71.0,20.0,1.0
10025600,4b1ecca1-e63b-4666-a4f1-79d986a36c8b,2018-02-27,2018-02-28 00:07:26+00:00,Pacific Time (US & Canada),511255,jeffph,Jeff Huston,research,,"Vista, CA  92081, Vista, CA, US",33.1519862032,-117.2481992004,5.0,Adenostoma fasciculatum,chamise,Plantae,47146.0,chamise,Plantae,103.0,4.792656421661377,112.71475219726562,0.1640980690717697,52.0,0.0,128.0,56.0,71.0,20.0,1.0
23653892,7099f84f-9250-4fbc-beec-bd2f88ecdd16,2019-04-28,2019-04-28 15:51:44+00:00,Pacific Time (US & Canada),389391,carriez,,research,,"92081, Vista, CA, US",33.1519906585,-117.248132708,24.0,Adenostoma fasciculatum,chamise,Plantae,47146.0,chamise,Plantae,103.0,4.792656421661377,112.71475219726562,0.1640980690717697,52.0,0.0,128.0,56.0,71.0,20.0,1.0
23655787,a51ec5d9-d788-47b9-b080-63d8d27ae5e7,2019-04-28,2019-04-28 15:57:14+00:00,Pacific Time (US & Canada),745533,mikan,,research,CC-BY-NC,"1660 Dawson Dr, Vista, CA 92081, USA",33.15204302,-117.2481554,18.0,Adenostoma fasciculatum,chamise,Plantae,47146.0,chamise,Plantae,103.0,4.792656421661377,112.71475219726562,0.1640980690717697,52.0,0.0,128.0,56.0,71.0,20.0,1.0
25519185,1dc8a667-0d79-494b-80aa-230a33b23380,2019-05-21,2019-05-21 19:41:05+00:00,Pacific Time (US & Canada),287395,sandiegomike,,research,CC-BY-NC,"Buena Vista Park, 1601 Shadowridge Dr, Vista, CA 92081, USA",33.15379182,-117.24659254,4.0,Adenostoma fasciculatum,chamise,Plantae,47146.0,chamise,Plantae,106.0,3.319807291030884,270.0,0.2237438261508941,21.0,15.0,128.0,55.0,70.0,20.0,1.0
25523888,3a4e38e1-b185-4e92-8126-b032109e5487,2019-05-21,2019-05-21 21:12:44+00:00,Pacific Time (US & Canada),287395,sandiegomike,,research,CC-BY-NC,"Buena Vista Park Loop Trailhead, 1601 Shadowridge Dr, Vista, CA 92081, USA",33.15569326,-117.24742769,18.0,Adenostoma fasciculatum,chamise,Plantae,47146.0,chamise,Plantae,106.0,12.00759983062744,90.0,0.1631415784358978,21.0,13.0,128.0,54.0,71.0,21.0,1.0
